25413, 27921, 11, 0, 27877, 25423, 8, 0
27923, 25413, 20, 0, 28314, 25357, 0, 0
25357, 25423, 26, 0, 27923, 27877, 24, 0
27877, 27921, 18, 0, 28314, 27923, 9, 0
27921, 25423, 26, 0, 25357, 25413, 39, 0
28314, 25413, 14, 0, 25423, 27923, 26, 0
25357, 27877, 31, 0, 27921, 28314, 12, 0
25357, 27923, 22, 0, 25413, 27877, 41, 0
25423, 28314, 10, 0, 27921, 25357, 39, 0
