24408|32112|23|18|28567|28559|15|10
24696|27891|98|93|27913|33015|10|10
19259|27913|15|10|32112|28558|82|42
33015|24696|23|13|28558|28567|39|14
27891|24408|128|58|19259|28559|18|13
33015|32112|38|23|27913|24408|17|17
28567|24696|47|22|27891|19259|78|43
28559|27891|70|70|28558|33015|40|25
28567|19259|44|14|28559|27913|30|10
28558|24408|23|18|32112|24696|42|37
32112|19259|43|38|27891|33015|121|121
27913|28558|40|30|24408|28567|38|18
28559|32112|50|50|24696|27913|10|5
