27899|25062|22|17|33008|31115|21|21
32413|31115|12|12|28318|27899|39|29
28318|32413|89|24|25062|33008|41|16
33008|27899|14|14|25062|28318|65|40
31115|28318|44|44|32413|25062|35|30
33008|32413|33|8|27899|31115|27|12
25062|33008|49|19|32413|27899|13|13
28318|33008|43|43|31115|25062|18|18
