19265|34023|30|25|34024|28315|20|10
30663|34024|23|18|25059|28315|11|11
34023|25059|40|10|19265|30663|51|21
34023|28315|23|23|19265|25059|29|24
30663|25059|42|27|34024|19265|60|40
28315|30663|38|8|34023|34024|33|13
25059|34024|44|14|34023|19265|133|43
28315|19265|71|36|30663|34023|51|36
