25357|27877|22|17|28557|28436|33|33
28314|25417|10|10|25413|27922|18|18
28556|28314|49|49|28557|25357|36|21
27922|25417|11|11|28556|28436|28|28
25413|28557|63|63|27877|27922|13|8
27877|28314|10|10|28556|25413|61|61
28436|25357|38|38|25417|25413|65|65
28436|27922|18|18|28314|25357|18|18
27877|28557|66|21|28556|25417|29|29
27922|28314|8|8|25417|27877|17|17
28436|25413|48|48|28557|28556|48|38
25357|28556|41|41|27877|28314|11|11
