31748|27923|38|33|32938|27921|43|23
32924|27923|24|14|32986|31748|18|13
32986|32924|13|13|32938|27921|43|28
27921|31748|57|22|32938|32986|0|0
32924|32938|5|0|27923|32986|11|11
27921|27923|44|39|31748|32924|45|20
32938|31748|25|25|27921|32924|71|36
32986|27921|61|31|27923|32938|5|5
