20981|Quantum Mechanix - St John Fisher Catholic College
24716|Bishop Perowne C of E College - Bishop Perowne C of E College
27897|CyberBytes - St John Fisher Catholic College
27907|Team Girlie-bots - King Edward VI Camp Hill School for Girls
28310|RoboTek - UTC Derby Pride Park
28312|Team Wright Robinson - Wright Robinson College
28575|X_Factor - Robocode
28582|Mech Mavericks - UTC Derby Pride Park
31119|Our Lady and St Chad Catholic Academy
32408|DTA
33005|Robolution
