22877|Excelsior Robotics - The Petchey Academy
24565|OrionX - London Academy of Excellence Tottenham
25288|TEA TEAM - The Petchey Academy
25430|Astro Bytes - Woolwich Polytechnic School for Girls
28321|Orion Alpha - London Academy of Excellence Tottenham
32875|Tech_Through_West
32927|Moore than Machines
32936|Electro Evolve
33016|CacheCrew
34022|Excelsior Mini Robotics
